,CustomerID,Frequency,Sold,Days,Cluster
3834,17616.0,3,571.1999999999999,173,0
3835,17618.0,78,971.58,5,0
3836,17619.0,77,218.52,311,0
3837,17620.0,4,81.44,59,0
3838,17621.0,27,1336.1,20,0
3839,17623.0,33,527.0500000000001,32,0
3840,17624.0,50,843.48,14,0
3841,17625.0,315,2047.0,17,2
3842,17628.0,5,75.75,80,0
3843,17629.0,124,1784.12,5,2
3844,17630.0,26,503.59999999999997,169,0
3845,17631.0,39,528.33,1,0
3846,17633.0,72,1242.34,30,0
3847,17634.0,297,2361.9700000000003,35,2
3848,17636.0,24,265.93,8,0
3849,17637.0,35,547.0600000000001,30,0
3850,17639.0,7,108.5,275,0
3851,17640.0,5,621.66,86,0
3852,17642.0,40,712.29,119,0
3853,17643.0,8,101.55,372,0
3854,17644.0,169,2768.98,0,2
3855,17646.0,54,995.6600000000001,218,0
3856,17647.0,7,133.06,64,0
3857,17648.0,92,1789.55,60,2
3858,17649.0,53,861.74,134,0
3859,17650.0,8,166.08,20,0
3860,17651.0,239,3886.67,11,2
3861,17652.0,270,4737.13,24,2
3862,17653.0,50,1175.88,28,0
3863,17654.0,22,117.55,276,0
3864,17655.0,93,2571.7400000000002,10,2
3865,17656.0,82,1674.69,72,0
3866,17658.0,23,485.88,10,0
3867,17659.0,161,2954.75,3,2
3868,17660.0,45,196.0,140,0
3869,17663.0,90,1788.27,25,2
3870,17664.0,43,604.64,18,0
3871,17666.0,18,728.16,3,0
3872,17667.0,117,2055.51,65,2
3873,17668.0,15,347.75,0,0
3874,17669.0,68,3406.7200000000003,42,2
3875,17670.0,11,205.7,227,0
3876,17671.0,61,1284.08,15,0
3877,17672.0,115,3106.62,43,2
3878,17673.0,228,1622.22,0,0
3879,17674.0,27,551.04,73,0
3881,17676.0,79,1383.27,3,0
3883,17678.0,16,298.11,263,0
3884,17679.0,30,1992.1100000000001,52,2
3885,17680.0,11,184.4,23,0
3886,17682.0,119,2459.33,9,2
3887,17684.0,15,239.41,43,0
3888,17685.0,130,3191.53,16,2
3889,17686.0,286,5739.46,6,1
3890,17690.0,258,4748.45,29,2
3891,17691.0,19,290.40000000000003,357,0
3892,17692.0,47,733.4399999999999,126,0
3893,17693.0,18,187.02,135,0
3894,17694.0,15,283.12,141,0
3895,17695.0,35,765.34,131,0
3896,17696.0,126,2201.05,37,2
3897,17697.0,19,338.95,235,0
3898,17698.0,8,154.95,260,0
3899,17700.0,146,2508.89,16,2
3900,17701.0,24,417.95,252,0
3901,17702.0,80,1719.72,29,2
3902,17703.0,55,798.74,34,0
3903,17704.0,31,885.19,168,0
3904,17705.0,108,1781.12,2,2
3905,17706.0,395,10097.37,3,1
3906,17707.0,5,152.4,184,0
3907,17708.0,35,267.08,187,0
3908,17709.0,7,137.45,169,0
3909,17711.0,23,385.1,10,0
3910,17712.0,29,522.91,44,0
3911,17714.0,10,153.0,320,0
3912,17715.0,1,326.4,200,0
3913,17716.0,254,5505.79,22,1
3914,17718.0,6,139.35,231,0
3915,17719.0,278,5367.8,37,1
3916,17720.0,50,1195.94,25,0
3917,17722.0,120,2380.64,95,2
3918,17723.0,10,3276.4000000000005,126,2
3919,17724.0,45,995.6500000000001,57,0
3920,17725.0,198,3371.13,15,2
3921,17727.0,67,1042.55,8,0
3922,17728.0,169,2515.68,3,2
3923,17730.0,220,5288.83,2,1
3924,17731.0,83,878.2,78,0
3925,17732.0,18,303.97,372,0
3926,17733.0,35,692.19,38,0
3927,17734.0,43,700.63,53,0
3929,17736.0,26,337.49,8,0
3930,17737.0,10,168.24,8,0
3931,17738.0,99,1863.35,18,2
3932,17739.0,48,2786.05,11,2
3933,17742.0,15,355.11,112,0
3934,17744.0,137,2291.08,3,2
3935,17746.0,8,98.8,234,0
3936,17747.0,2,64.65,99,0
3937,17749.0,35,674.52,177,0
3938,17750.0,193,1797.57,4,2
3939,17752.0,1,80.64,358,0
3940,17754.0,93,1739.92,0,2
3941,17757.0,742,5585.49,0,1
3942,17758.0,412,3456.7000000000003,18,2
3943,17759.0,95,834.99,16,0
3944,17760.0,25,287.59,21,0
3945,17761.0,19,712.78,32,0
3946,17763.0,1,15.0,262,0
3947,17764.0,75,818.8199999999999,50,0
3948,17765.0,57,371.88,158,0
3949,17767.0,21,271.2,14,0
3950,17768.0,105,2273.1800000000003,7,2
3951,17769.0,313,3960.63,12,2
3952,17770.0,38,1143.27,198,0
3953,17771.0,54,245.81,56,0
3954,17772.0,53,182.77,10,0
3955,17774.0,157,1215.46,96,0
3956,17775.0,3,56.4,254,0
3957,17777.0,194,665.86,24,0
3958,17779.0,84,642.17,20,0
3959,17781.0,12,188.02,158,0
3960,17783.0,67,283.47,71,0
3961,17785.0,13,131.94,52,0
3962,17786.0,72,278.74,84,0
3963,17787.0,134,1865.19,152,2
3964,17788.0,5,1117.9,73,0
3965,17789.0,14,225.9,280,0
3966,17790.0,190,1965.55,26,2
3967,17791.0,10,106.1,29,0
3968,17793.0,58,323.04,24,0
3969,17795.0,46,350.39,179,0
3970,17796.0,82,697.9,39,0
3971,17797.0,111,780.43,21,0
3972,17799.0,410,3026.08,21,2
3973,17800.0,104,1199.01,36,0
3974,17802.0,147,1251.84,81,0
3975,17805.0,10,512.31,73,0
3976,17806.0,43,546.04,10,0
3977,17809.0,64,4627.62,15,2
3979,17812.0,141,732.16,12,0
3980,17813.0,378,1714.6,13,2
3981,17816.0,17,36.56,36,0
3982,17817.0,33,387.68,3,0
3983,17819.0,49,3661.0699999999997,71,2
3984,17824.0,13,298.4,50,0
3985,17827.0,220,1995.46,4,2
3986,17828.0,82,1599.97,8,0
3987,17829.0,30,889.24,298,0
3988,17830.0,23,398.7,1,0
3989,17831.0,2,35.400000000000006,32,0
3990,17832.0,61,155.37,49,0
3991,17835.0,61,350.64,2,0
3992,17836.0,24,110.21000000000001,46,0
3993,17837.0,172,1560.53,41,0
3994,17838.0,137,2312.7,26,2
3995,17839.0,56,338.8,41,0
3997,17843.0,37,205.48,302,0
3998,17844.0,5,51.559999999999995,106,0
3999,17846.0,1,2033.1,84,2
4000,17848.0,51,901.1999999999999,80,0
4001,17849.0,26,605.8000000000001,217,0
4002,17850.0,312,5288.63,301,1
4003,17852.0,24,114.34,11,0
4004,17854.0,15,311.26,184,0
4005,17855.0,17,208.97,372,0
4006,17856.0,17,1393.79,1,0
4008,17858.0,199,5155.66,5,2
4009,17859.0,25,148.21,304,0
4010,17860.0,58,252.8,368,0
4011,17861.0,223,2059.2,2,2
4012,17862.0,11,330.9,323,0
4013,17863.0,148,3160.0,58,2
4014,17864.0,102,597.5,12,0
4015,17865.0,389,10158.54,30,1
4016,17866.0,10,325.7,142,0
4017,17867.0,81,622.75,29,0
4018,17869.0,40,428.18,106,0
4019,17870.0,280,1889.4,1,2
4020,17871.0,10,155.9,204,0
4021,17873.0,46,1764.3600000000001,79,2
4022,17874.0,47,658.26,184,0
4023,17877.0,12,237.61,169,0
4024,17878.0,26,379.45,43,0
4025,17879.0,6,178.51999999999998,173,0
4026,17880.0,26,458.92,364,0
4027,17881.0,8,133.35000000000002,303,0
4028,17883.0,145,671.77,2,0
4029,17884.0,117,717.45,3,0
4030,17885.0,64,190.19,11,0
4031,17886.0,109,899.61,31,0
4032,17887.0,10,111.35,128,0
4033,17888.0,81,525.78,18,0
4034,17889.0,21,203.87,211,0
4035,17890.0,94,602.09,322,0
4036,17891.0,34,203.85999999999999,161,0
4037,17892.0,28,244.1,55,0
4038,17893.0,16,112.25,224,0
4039,17894.0,193,1119.81,71,0
4040,17895.0,16,98.0,43,0
4041,17896.0,2,256.32,22,0
4042,17897.0,115,541.1,172,0
4043,17898.0,28,152.06,84,0
4044,17899.0,32,155.8,158,0
4045,17900.0,11,15.0,164,0
4046,17901.0,19,110.38,28,0
4047,17904.0,39,178.92,20,0
4048,17905.0,34,800.24,70,0
4049,17906.0,12,72.9,246,0
4050,17908.0,58,243.28,373,0
4051,17911.0,39,366.23,8,0
4052,17912.0,40,295.61,309,0
4053,17913.0,59,411.6,58,0
4054,17914.0,80,336.43,3,0
4055,17917.0,94,341.28,44,0
4056,17919.0,23,1304.04,87,0
4057,17920.0,696,4204.1,3,2
4058,17921.0,145,826.52,63,0
4059,17923.0,1,207.50000000000003,281,0
4060,17924.0,38,2894.33,0,2
4061,17925.0,1,244.08,372,0
4062,17926.0,21,397.29,132,0
4063,17928.0,23,212.54,44,0
4064,17929.0,6,834.5,10,0
4065,17930.0,39,1740.48,35,2
4066,17931.0,65,408.36,133,0
4067,17932.0,90,1331.57,28,0
4068,17934.0,21,704.25,51,0
4069,17935.0,29,145.79,137,0
4070,17936.0,77,389.84,4,0
4071,17937.0,43,4301.22,8,2
4072,17939.0,12,99.14,159,0
4073,17940.0,23,1983.5800000000002,48,2
4074,17941.0,2,304.56,130,0
4075,17942.0,2,77.50000000000001,7,0
4076,17946.0,20,149.57999999999998,232,0
4077,17947.0,9,176.68,36,0
4078,17948.0,1,358.56000000000006,146,0
4080,17950.0,72,472.12,71,0
4081,17951.0,21,990.8400000000001,39,0
4082,17954.0,489,2295.37,4,2
4083,17955.0,19,557.3,198,0
4084,17956.0,1,12.75,248,0
4085,17957.0,31,111.68,65,0
4086,17958.0,7,508.4599999999999,116,0
4087,17960.0,26,73.78,170,0
4088,17961.0,249,1296.44,20,0
4089,17962.0,35,102.83,141,0
4090,17964.0,104,471.7,31,0
4091,17965.0,329,2622.57,37,2
4092,17966.0,68,1098.43,37,0
4093,17967.0,48,123.07,371,0
4094,17968.0,85,277.35,373,0
4095,17969.0,14,228.2,165,0
4096,17970.0,31,582.59,210,0
4097,17972.0,31,136.04,241,0
4098,17973.0,15,337.04,51,0
4099,17974.0,179,740.79,24,0
4100,17975.0,297,4393.61,14,2
4101,17976.0,65,353.19,371,0
4102,17977.0,21,288.14,28,0
4103,17978.0,12,300.91999999999996,364,0
4104,17979.0,147,737.81,35,0
4105,17980.0,30,811.45,165,0
4106,17984.0,48,152.68,144,0
4107,17985.0,23,634.95,21,0
4108,17986.0,1,20.8,55,0
4109,17987.0,13,198.57,184,0
4110,17988.0,39,191.17000000000002,11,0
4111,17990.0,29,630.84,236,0
4112,17991.0,5,93.35,224,0
4113,17994.0,84,629.6899999999999,121,0
4114,17995.0,2,76.1,281,0
4115,17997.0,180,1511.3,73,0
4116,17999.0,93,382.06,36,0
4117,18001.0,58,417.23,11,0
4118,18004.0,40,169.47,361,0
4119,18005.0,60,249.72,3,0
4120,18006.0,22,444.68,22,0
4121,18008.0,30,2116.19,69,2
4122,18009.0,33,252.24,234,0
4123,18010.0,14,174.8,256,0
4124,18011.0,28,102.78999999999999,372,0
4125,18013.0,31,187.29,154,0
4126,18014.0,32,166.42,27,0
4127,18015.0,46,120.03,3,0
4128,18016.0,123,1483.56,31,0
4129,18017.0,3,523.0,80,0
4130,18018.0,29,122.14,107,0
4131,18019.0,5,38.45,51,0
4132,18022.0,191,668.11,35,0
4133,18024.0,22,236.77999999999997,152,0
4134,18027.0,21,115.31,98,0
4135,18030.0,10,220.7,3,0
4136,18032.0,5,73.5,333,0
4137,18033.0,34,97.97,64,0
4138,18034.0,112,422.88,21,0
4139,18035.0,53,730.4,35,0
4140,18036.0,96,405.62,31,0
4141,18037.0,19,70.02,153,0
4142,18040.0,19,357.20000000000005,18,0
4143,18041.0,474,4161.14,11,2
4144,18042.0,7,165.04999999999998,53,0
4145,18043.0,121,559.51,24,0
4146,18044.0,128,2085.65,3,2
4147,18045.0,47,189.4,44,0
4148,18048.0,7,172.29000000000002,202,0
4149,18050.0,5,74.4,358,0
4150,18053.0,21,297.07,65,0
4151,18055.0,363,6752.14,6,1
4152,18056.0,19,363.65,287,0
4153,18058.0,3,170.16,9,0
4154,18059.0,21,296.71,8,0
4155,18061.0,46,2119.41,21,2
4156,18062.0,27,720.52,172,0
4157,18064.0,7,814.0,132,0
4158,18065.0,138,2380.08,5,2
4159,18066.0,10,318.0,74,0
4160,18067.0,37,396.33,39,0
4161,18068.0,1,101.69999999999999,288,0
4162,18069.0,472,2021.82,25,2
4163,18071.0,25,453.0,257,0
4164,18073.0,76,3864.44,113,2
4165,18074.0,13,489.6,373,0
4166,18075.0,153,2538.7200000000003,22,2
4167,18077.0,227,2633.0099999999998,7,2
4168,18078.0,29,336.13,216,0
4169,18079.0,127,3651.97,44,2
4170,18080.0,2,1231.5,18,0
4171,18081.0,17,343.45,35,0
4172,18082.0,73,703.37,25,0
4173,18084.0,2,87.52999999999999,15,0
4174,18085.0,29,689.95,329,0
4175,18086.0,7,101.34,273,0
4176,18087.0,7,3770.1199999999994,97,2
4177,18088.0,39,167.67000000000002,60,0
4178,18092.0,90,9065.76,1,1
4179,18093.0,38,2083.42,92,2
4180,18094.0,70,3017.3,81,2
4181,18095.0,21,580.0500000000001,312,0
4182,18096.0,213,911.15,11,0
4183,18097.0,109,2692.85,7,2
4184,18099.0,19,168.31,126,0
4185,18101.0,41,223.65,10,0
4187,18104.0,38,754.64,36,0
4188,18105.0,18,113.48000000000002,37,0
4189,18106.0,39,430.7,329,0
4190,18108.0,19,264.65,248,0
4191,18109.0,454,7925.32,1,1
4192,18110.0,49,206.05,18,0
4193,18112.0,26,352.69,11,0
4194,18113.0,1,76.32000000000001,368,0
4195,18114.0,28,220.1,289,0
4196,18116.0,378,1418.03,67,0
4197,18117.0,74,320.72,25,0
4199,18119.0,30,181.12,367,0
4200,18120.0,17,111.15,213,0
4201,18121.0,32,673.1,148,0
4202,18122.0,364,1826.21,7,2
4203,18123.0,36,589.4399999999999,23,0
4204,18125.0,197,1141.34,29,0
4205,18126.0,56,206.82999999999998,60,0
4206,18127.0,47,348.73,18,0
4207,18129.0,14,112.55000000000001,242,0
4208,18130.0,71,1045.74,8,0
4209,18133.0,2,715.4999999999999,210,0
4210,18135.0,20,681.9100000000001,28,0
4211,18136.0,39,761.83,62,0
4212,18138.0,8,152.65,294,0
4213,18139.0,162,8393.22,16,1
4214,18142.0,18,1014.9,150,0
4215,18143.0,61,1000.16,116,0
4216,18144.0,43,2888.75,7,2
4217,18145.0,221,2861.55,12,2
4218,18146.0,10,160.35000000000002,140,0
4219,18147.0,7,179.33999999999997,45,0
4220,18149.0,16,612.0799999999999,50,0
4221,18150.0,37,566.58,31,0
4222,18151.0,38,653.35,134,0
4223,18154.0,21,399.19,2,0
4224,18155.0,28,347.82,74,0
4225,18156.0,140,734.94,12,0
4226,18158.0,35,451.75,8,0
4227,18159.0,23,530.15,300,0
4228,18160.0,39,638.0600000000001,56,0
4229,18161.0,81,1612.79,9,0
4230,18164.0,25,394.7,30,0
4231,18165.0,10,302.46000000000004,176,0
4232,18167.0,43,1355.51,3,0
4233,18168.0,140,1133.64,175,0
4234,18169.0,9,202.65,60,0
4235,18170.0,38,980.31,32,0
4236,18171.0,56,1208.51,58,0
4237,18172.0,197,7490.17,14,1
4238,18173.0,31,2106.84,86,2
4239,18174.0,1,104.0,6,0
4240,18176.0,33,448.65,353,0
4241,18177.0,75,1314.17,30,0
4242,18178.0,99,1573.41,113,0
4243,18179.0,90,1793.17,8,2
4244,18180.0,119,1843.75,4,2
4245,18181.0,44,382.8,23,0
4246,18183.0,44,600.52,217,0
4247,18184.0,1,49.8,14,0
4248,18185.0,17,304.25,248,0
4249,18188.0,72,1998.49,14,2
4250,18189.0,69,1084.34,77,0
4251,18190.0,16,274.51,191,0
4252,18191.0,7,207.79999999999998,261,0
4253,18192.0,45,957.97,71,0
4254,18193.0,18,212.96,150,0
4255,18194.0,9,896.0,63,0
4256,18196.0,141,689.13,94,0
4257,18198.0,166,5083.06,3,2
4258,18200.0,32,163.8,105,0
4259,18202.0,68,1396.99,199,0
4260,18203.0,19,160.42000000000002,156,0
4261,18204.0,202,1979.3,70,2
4262,18205.0,32,517.36,35,0
4263,18209.0,8,139.10000000000002,28,0
4264,18210.0,134,2621.38,1,2
4265,18211.0,42,600.07,25,0
4266,18212.0,43,248.42,325,0
4267,18213.0,15,232.48000000000002,236,0
4268,18215.0,13,299.34000000000003,88,0
4269,18216.0,26,481.75,30,0
4270,18217.0,31,621.75,28,0
4271,18218.0,24,626.38,205,0
4272,18219.0,115,2019.77,2,2
4273,18220.0,4,297.78000000000003,219,0
4274,18221.0,65,1033.31,21,0
4275,18222.0,19,443.0,92,0
4276,18223.0,299,6315.2300000000005,1,1
4277,18224.0,10,158.95000000000002,263,0
4278,18225.0,286,5361.02,2,1
4279,18226.0,245,5192.1,38,2
4280,18227.0,5,93.75,217,0
4281,18228.0,32,769.2,49,0
4282,18229.0,164,7276.900000000001,11,1
4283,18230.0,89,2716.6000000000004,8,2
4284,18231.0,126,2066.17,191,2
4285,18232.0,40,582.47,81,0
4286,18233.0,1,440.0,325,0
4287,18235.0,104,1796.48,71,2
4288,18236.0,49,882.24,29,0
4289,18237.0,61,987.1,2,0
4290,18239.0,88,1561.6100000000001,218,0
4291,18240.0,6,422.58,45,0
4292,18241.0,105,2058.09,9,2
4293,18242.0,78,2232.4900000000002,71,2
4294,18245.0,177,2507.56,6,2
4295,18246.0,4,596.1,23,0
4296,18248.0,49,783.02,113,0
4297,18249.0,8,95.34,16,0
4298,18250.0,22,342.92,300,0
4299,18251.0,16,4314.72,86,2
4300,18252.0,98,526.67,50,0
4301,18255.0,6,103.3,88,0
4302,18257.0,123,2265.38,38,2
4303,18259.0,42,2338.6000000000004,24,2
4304,18260.0,140,2595.0,172,2
4305,18261.0,21,324.24,42,0
4306,18262.0,13,149.48,139,0
4307,18263.0,62,1211.08,22,0
4308,18265.0,46,801.51,71,0
4309,18269.0,8,138.9,357,0
4310,18270.0,13,238.95000000000002,37,0
4311,18272.0,170,3064.78,2,2
4312,18273.0,3,204.0,1,0
4313,18274.0,22,1.7763568394002505e-15,17,0
4314,18276.0,16,323.36,20,0
4315,18277.0,9,97.63,57,0
4316,18278.0,9,173.9,73,0
4317,18280.0,10,180.60000000000002,277,0
4318,18281.0,7,80.82,180,0
4319,18282.0,13,176.6,7,0
4320,18283.0,756,2094.88,3,2
4321,18287.0,70,1837.28,42,2
