OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length,Codigop
10307,15014,Cabana de Bergantiños,15,12,347.0,4347.0,,,188402511.22509798,94416.53658325839,
10308,15015,Cabanas,15,12,230.0,3314.0,,,56432614.672363296,43155.822408602005,
10309,15016,Camariñas,15,12,471.0,5419.0,,,97445214.90722659,81209.293426543,
10310,15017,Cambre,15,12,1684.0,24348.0,,,76901540.1010742,49963.1379596076,
10311,15018,"Capela, A",15,12,79.0,1274.0,,,108587698.97949201,45981.18023429639,
10312,15019,Carballo,15,12,3009.0,31195.0,,,351879035.15039104,121308.93632729401,
10313,15020,Carnota,15,12,274.0,4060.0,,,131585436.609375,88088.7854317873,
10314,15021,Carral,15,12,338.0,6237.0,,,90448806.7993164,66458.86893050339,
10315,15022,Cedeira,15,12,409.0,6888.0,,,163321398.810059,91121.2008742899,
10316,15023,Cee,15,12,665.0,7539.0,,,107466275.076172,70327.00720511969,
10317,15024,Cerceda,15,12,269.0,4992.0,,,208604399.809082,74745.1589302238,
10318,15025,Cerdido,15,12,60.0,1170.0,,,100604822.933105,54502.0270089262,
10319,15027,Coirós,15,12,84.0,1801.0,,,63407004.1132813,46662.574326806505,
10320,15028,Corcubión,15,12,119.0,1592.0,,,12160886.3583984,20627.5985323491,
10321,15029,Coristanco,15,12,595.0,6313.0,,,265380285.67675802,97150.32178802711,
10322,15030,"Coruña, A",15,12,18988.0,244099.0,,,71006855.7270508,64533.957251693704,
10323,15031,Culleredo,15,12,2196.0,29982.0,,,117654790.655273,55758.6000479975,
10324,15032,Curtis,15,12,187.0,3968.0,,,219060464.129395,86920.2565417313,
10325,15033,Dodro,15,12,228.0,2832.0,,,66959228.36181639,43264.5683399361,
10326,15034,Dumbría,15,12,285.0,3053.0,,,233252916.744141,91853.6711591533,
10327,15035,Fene,15,12,1140.0,13110.0,,,51789843.7441406,46965.2573279982,
10328,15036,Ferrol,15,12,6361.0,67569.0,,,156810955.952148,110907.82719442301,
10329,15037,Fisterra,15,12,446.0,4734.0,,,54910978.9609375,51882.929932590996,
10330,15038,Frades,15,12,135.0,2422.0,,,153110140.893066,74289.307583666,
10331,15039,Irixoa,15,12,62.0,1361.0,,,128812005.76513702,67873.9494517625,
10332,15040,Laxe,15,12,301.0,3090.0,,,68448333.059082,46111.5949241895,
10333,15041,"Laracha, A",15,12,785.0,11281.0,,,237021086.45507798,100065.472042392,
10334,15042,Lousame,15,12,200.0,3447.0,,,173852728.966797,82654.5891163018,
10335,15043,Malpica de Bergantiños,15,12,384.0,5518.0,,,115913693.125,89450.7362576197,
10336,15044,Mañón,15,12,65.0,1391.0,,,157081845.26416,119751.440324666,
10337,15045,Mazaricos,15,12,225.0,4014.0,,,349509339.746582,122794.461387255,
10338,15046,Melide,15,12,521.0,7503.0,,,189078866.067871,87588.6370180902,
10339,15047,Mesía,15,12,136.0,2637.0,,,200216044.476074,93965.0148353999,
10340,15048,Miño,15,12,405.0,5905.0,,,61544349.3212891,51424.460603891,
10341,15049,Moeche,15,12,63.0,1230.0,,,92410389.3188477,49430.0927455359,
10342,15050,Monfero,15,12,95.0,1985.0,,,326503443.65039104,101513.32380199,
10343,15051,Mugardos,15,12,471.0,5303.0,,,24242785.6923828,31771.2003888675,
10344,15052,Muxía,15,12,349.0,4852.0,,,227303861.50341803,109525.226168044,
10345,15053,Muros,15,12,518.0,8792.0,,,135346578.105469,88698.37973560211,
10346,15054,Narón,15,12,3321.0,39280.0,,,127699377.434082,78214.3285397683,
10347,15055,Neda,15,12,413.0,5165.0,,,45720584.437011704,39225.2054037321,
10348,15056,Negreira,15,12,541.0,6883.0,,,214670362.050781,105957.02804451401,
10349,15057,Noia,15,12,888.0,14295.0,,,69154250.5327148,65623.1471206925,
10350,15058,Oleiros,15,12,2016.0,35198.0,,,82469420.5405273,65832.4301764102,
10351,15059,Ordes,15,12,986.0,12580.0,,,295132351.958496,110570.371541559,
10352,15060,Oroso,15,12,486.0,7452.0,,,134837740.783203,91386.36894111571,
10353,15061,Ortigueira,15,12,382.0,5966.0,,,400472498.315918,168293.150540444,
10354,15062,Outes,15,12,389.0,6514.0,,,185663447.10351598,91108.2055500015,
10355,15064,Paderne,15,12,152.0,2441.0,,,75400023.8999023,57672.0956071103,
10356,15065,Padrón,15,12,641.0,8463.0,,,89780807.9492188,71096.8340308224,
10357,15066,"Pino, O",15,12,320.0,4644.0,,,246150069.84619102,117003.40002155,
10358,15067,"Pobra do Caramiñal, A",15,12,612.0,9440.0,,,60071818.09521479,49936.425381668894,
10359,15068,Ponteceso,15,12,332.0,5613.0,,,173561600.407715,95150.7393811839,
10360,15069,Pontedeume,15,12,597.0,7937.0,,,55756344.0576172,50080.7720897052,
10361,15070,"Pontes de García Rodríguez, As",15,12,649.0,10324.0,,,475796874.392578,135561.425345981,
10362,15071,Porto do Son,15,12,550.0,9271.0,,,175121582.081543,95899.4316546528,
10363,15072,Rianxo,15,12,942.0,11188.0,,,108854673.076172,62605.0618450052,
10364,15073,Ribeira,15,12,1795.0,27159.0,,,126476973.938477,117059.092826153,
10365,15074,Rois,15,12,306.0,4627.0,,,172323488.675293,72857.7812205684,
10366,15075,Sada,15,12,1001.0,15242.0,,,52017622.976074204,39482.6408645696,
10367,15076,San Sadurniño,15,12,195.0,2877.0,,,189649340.652344,78769.3674567582,
10368,15077,Santa Comba,15,12,656.0,9477.0,,,381533849.21582,108730.776534456,
10369,15078,Santiago de Compostela,15,12,6744.0,96456.0,,,411333146.719727,128005.414961647,
10370,15079,Santiso,15,12,92.0,1630.0,,,125514785.546875,75712.3292472458,
10371,15080,Sobrado,15,12,72.0,1847.0,,,226061219.358398,96078.4435303099,
10372,15081,"Somozas, As",15,12,72.0,1128.0,,,135042841.888672,77563.4307970167,
10373,15082,Teo,15,12,1235.0,18478.0,,,147367550.274414,82304.2654087723,
10374,15083,Toques,15,12,76.0,1173.0,,,145601404.733398,54732.2013988079,
10375,15084,Tordoia,15,12,153.0,3433.0,,,233597817.83593798,109570.382702699,
10376,15085,Touro,15,12,232.0,3693.0,,,214757780.830078,115923.918153965,
10377,15086,Trazo,15,12,161.0,3186.0,,,189773228.111328,87140.4602824176,
10378,15087,Valdoviño,15,12,501.0,6594.0,,,168302170.11523402,99326.9329048199,
10379,15088,Val do Dubra,15,12,230.0,3931.0,,,203400933.686523,66996.8260631634,
10380,15089,Vedra,15,12,268.0,5051.0,,,98030078.5756836,68989.6906238096,
10381,15090,Vilasantar,15,12,48.0,1241.0,,,111090456.99218799,67456.634295045,
10382,15091,Vilarmaior,15,12,70.0,1249.0,,,57460714.7548828,52116.172876804405,
10383,15092,Vimianzo,15,12,481.0,7270.0,,,351875592.265625,102753.65268520301,
10384,15093,Zas,15,12,291.0,4671.0,,,249627242.39306602,108389.277321052,
10385,15901,Cariño,15,12,252.0,4004.0,,,90418164.2036133,65458.3194363974,
10386,15902,Oza-Cesuras,15,12,0.0,5133.0,,,285129795.834961,105321.889826155,
