,id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
39847,vQ5cB1Em2Xt39l4X4gVq8Q==,-34.5659326,-58.4537776,Belgrano,2.0,1.0,34.0,34.0,87000.0,Departamento
39848,mak7BS0XJzdQhbny7tMr7g==,-34.5666351,-58.4335212,Belgrano,2.0,1.0,42.0,36.0,185000.0,Departamento
39849,9ihrguYtOumPYNZhIv/Cjw==,-34.6334065,-58.4960904,Floresta,2.0,1.0,98.0,98.0,112000.0,Casa
39850,D5KCLFGd+jtQV+dyZjbP4g==,-34.6282465,-58.4844109,Floresta,2.0,1.0,42.0,35.0,75000.0,PH
39851,TD1jw1bXvsjp1Xl9Qybn+A==,-34.6282465,-58.4844109,Floresta,2.0,1.0,42.0,35.0,68000.0,Departamento
39852,w6Rl78oROv8X96E0KlmnzQ==,-34.635645,-58.4754059,Floresta,2.0,1.0,31.0,31.0,55000.0,Departamento
39853,0VtS9ZASk9Wykl+mhxIoUQ==,-34.63343,-58.479436,Floresta,1.0,1.0,32.0,28.0,49900.0,Departamento
39854,36DME+TL+n5Y7w+TXTG/Hg==,-34.5927199,-58.3855953,Recoleta,2.0,1.0,95.0,95.0,255000.0,Departamento
39855,UhZL4ebi5CwTaUiYBeICyw==,-34.595422,-58.3871052,Recoleta,2.0,1.0,63.0,55.0,158000.0,Departamento
39856,jACKWH6feiOgQ/WHi9A4Pw==,-34.595422,-58.3871052,Recoleta,2.0,1.0,86.0,46.0,170000.0,Departamento
39857,7janUA6mKzoMZE09kzO68A==,-34.5870987,-58.3887695,Recoleta,1.0,1.0,31.0,31.0,108000.0,Departamento
39858,BOOB34cCF28f0KFFqeZZAA==,-34.5861715714,-58.4012294286,Recoleta,2.0,1.0,34.0,32.0,100000.0,Departamento
39859,m8K+cCU6UFTOPObNnSx0bw==,-34.5524579,-58.4792533,Saavedra,2.0,1.0,38.0,38.0,130000.0,Departamento
39860,LhTBI0Rol8qRSiLDYXleWA==,-34.5545188,-58.4915986,Saavedra,2.0,1.0,40.0,40.0,110000.0,Departamento
39861,k6tFBktT3G05QQZZdnHdGA==,-34.5437279,-58.4845183,Saavedra,2.0,1.0,49.0,40.0,110000.0,Departamento
39862,4EAtWFMXTM0MatUbdTWd4w==,-34.6285182,-58.3909099,Balvanera,1.0,1.0,30.0,30.0,50000.0,Departamento
39863,zg/dSTbCX9yq3QuIqeNuzw==,-34.602072,-58.4023072,Balvanera,2.0,1.0,27.0,27.0,61000.0,Departamento
39864,XQyVQrZONePrBBlXN2ZN5w==,-34.606524,-58.4071596,Balvanera,1.0,1.0,25.0,25.0,53000.0,Departamento
39865,Z8jc2rPfOHqnYSnvsEvJgg==,-34.6166881,-58.4328687,Caballito,2.0,1.0,50.0,50.0,105000.0,Departamento
39866,ixHgnHrNxq/vgoOXOKTAjw==,-34.608597,-58.441429,Caballito,2.0,1.0,44.0,39.0,99000.0,Departamento
39867,oYhiADDLJX4Nw8ODz3NVqQ==,-34.6213736,-58.4425973,Caballito,2.0,1.0,44.0,31.0,90000.0,Departamento
39868,tu3KOqY3x5kEdqNLgp+94w==,-34.5906204708,-58.448666927,Chacarita,1.0,1.0,33.0,30.0,85000.0,Departamento
39869,A5orIhc68f/jfhPOVGXCDA==,-34.5786879,-58.4573579,Chacarita,2.0,1.0,59.0,53.0,129800.0,Departamento
39870,WwrE1LdmQBzU5i4H60V7ag==,-34.5822366,-58.4526976,Chacarita,2.0,1.0,40.0,40.0,79000.0,Departamento
39871,AqS+5wZmsI/HacISFpZ7OA==,-34.624618,-58.3782763,San Telmo,2.0,1.0,62.0,53.0,95000.0,Departamento
39872,ekf4z4zE4cmhx+qdQS4NKQ==,-34.5950398,-58.4942924,Agronomía,1.0,1.0,34.0,31.0,85000.0,Departamento
39873,m3xLUZcc1JHa/Y1Rk1Ip7w==,-34.5786879,-58.4573579,Colegiales,2.0,1.0,59.0,53.0,129800.0,Departamento
39874,WgtUd3NnqTMAp0bG54SO/g==,-34.5743883,-58.4487278,Colegiales,2.0,1.0,42.0,37.0,151500.0,Departamento
39875,rp/K70DVu2y8Mxg8Ly62uQ==,-34.582209,-58.450605,Colegiales,2.0,1.0,55.0,48.0,146000.0,Departamento
39876,Xhe21hUx/5pcnWwkelDDgA==,-34.5897475,-58.4802999,Parque Chas,1.0,1.0,31.0,31.0,84000.0,Departamento
39877,YJysiaSqkjRSVDnWwH7RPg==,-34.5956747,-58.4040999,Barrio Norte,2.0,1.0,51.0,50.0,129000.0,Departamento
39878,aQ26Mkqla0MVG1YdA4bPdg==,-34.5956747,-58.4040999,Barrio Norte,2.0,1.0,59.0,58.0,155000.0,Departamento
39879,DglghOhliWeogmcvlh/G3A==,-34.5956747,-58.4040999,Barrio Norte,2.0,1.0,64.0,50.0,139000.0,Departamento
39880,/CrjXRkNyi20W0lCLFYoaw==,-34.5956747,-58.4040999,Barrio Norte,2.0,1.0,51.0,50.0,127000.0,Departamento
39881,Cu7cGblweqLenETUUnEnuw==,-34.5898547,-58.4063161,Barrio Norte,2.0,1.0,55.0,55.0,223000.0,Departamento
39882,meLb9Uv/sswFP7xPAiwYuw==,-34.596234,-58.398795,Barrio Norte,2.0,1.0,43.0,39.0,139999.0,Departamento
39883,XN4Mj41Lh+5OvxtI09uoOA==,-34.5852112459,-58.4066294095,Barrio Norte,2.0,1.0,43.0,41.0,135000.0,Departamento
39884,C3Jt7WKcpwj+q8bukNZ1vA==,-34.5785949,-58.4048747,Barrio Norte,2.0,1.0,53.0,45.0,259000.0,Departamento
39885,snBHXkLXOJ34yHMFDe8DAg==,-34.626107,-58.505161,Monte Castro,2.0,1.0,42.0,37.0,75600.0,Departamento
39886,Tx5M33/ck7VFAeNfdJCfNA==,-34.607711,-58.3908109,San Nicolás,2.0,1.0,34.0,34.0,69000.0,Departamento
39887,u0phWrQ0zsFYV5hhx7Gd8A==,-34.6040052,-58.392176,San Nicolás,3.0,1.0,46.0,46.0,112000.0,Departamento
39888,UVd1MznYfYqs5jnJl+YoVA==,-34.6062508,-58.3845515,San Nicolás,1.0,1.0,33.0,23.0,69810.0,Departamento
39889,2GMIlxD5yrs/FADwI+4/xQ==,-34.5923186,-58.4438265,Villa Crespo,1.0,1.0,40.0,37.0,83000.0,Departamento
39890,3UINOopuJihiQR1KebCMUg==,-34.5923186,-58.4438265,Villa Crespo,1.0,1.0,35.0,35.0,83000.0,Departamento
39891,NnxhCPSxLbUDEyWWPb4UiA==,-34.5923186,-58.4438265,Villa Crespo,1.0,1.0,41.0,38.0,83500.0,Departamento
39892,cDvnEyPxFhpIGQSD/TZ1tw==,-34.5963723,-58.4369896,Villa Crespo,2.0,1.0,42.0,42.0,100000.0,Departamento
39893,6cB/3QBKT8b0U0DrztOgDw==,-34.5979593,-58.442389,Villa Crespo,2.0,1.0,30.0,30.0,95000.0,Departamento
39894,/vFpY9fIbh0bFJ/0C9vqtg==,-34.5959122728,-58.4398866799,Villa Crespo,2.0,1.0,51.0,42.0,148000.0,Departamento
39895,CCaox3J3O137N+DKuLP4yg==,-34.595157,-58.4435807,Villa Crespo,2.0,1.0,44.0,34.0,91999.0,Departamento
39896,2tit3n0EN3khpYyy1qriCg==,-34.5933986,-58.4420161,Villa Crespo,2.0,1.0,50.0,40.0,145000.0,Departamento
39897,u8JeSzBzWHnMTaEndupORQ==,-34.5972314,-58.4981354,Villa Devoto,2.0,1.0,41.0,38.0,110000.0,Departamento
39898,1QeMcYSYk+OrKS8Xi0kHEA==,-34.605713,-58.515859,Villa Devoto,2.0,1.0,55.0,48.0,105000.0,PH
39899,gWX3+dWJbbJbjQsASr9GyQ==,-34.6072931914,-58.5133634317,Villa Devoto,1.0,1.0,34.0,31.0,75000.0,Departamento
39900,9i68wNyM+A0fxsPu5cY81w==,-34.6072931914,-58.5133634317,Villa Devoto,1.0,1.0,34.0,31.0,85000.0,Departamento
39901,1bvNRuDN4mG8QYWrGHHvyA==,-34.6271561,-58.3838912,Constitución,2.0,1.0,45.0,42.0,58000.0,Departamento
39902,FrXwAXaKTeDqM5CwshZqYQ==,-34.6291503,-58.3897087,Constitución,2.0,1.0,45.0,40.0,83000.0,Departamento
39903,QpfWTM/XY19PdPTLSJeXGQ==,-34.6193549,-58.3915199,Constitución,1.0,1.0,32.0,30.0,70000.0,Departamento
39904,ySxwdKddNqQ4ZiCjY5Y3ag==,-34.619212,-58.3603363,Puerto Madero,2.0,2.0,92.0,79.0,370000.0,Departamento
39905,4C3I7kUyzvviOh/S6TI2Zw==,-34.6237933,-58.4022563,San Cristobal,2.0,1.0,52.0,46.0,125000.0,Departamento
39906,EFyQ9MbWtTveOQdIz19UJA==,-34.627428,-58.4084834,San Cristobal,2.0,1.0,40.0,38.0,79000.0,Departamento
39907,/OOJoJsZ8k14Dl965yir6Q==,-34.6193549,-58.3915199,San Cristobal,1.0,1.0,32.0,30.0,70000.0,Departamento
39908,LD84xfln74CWM+o3hI57jg==,-34.6269093,-58.3974489,San Cristobal,2.0,1.0,34.0,34.0,37000.0,PH
39909,zDwF7iut4UPcW4e2/Z64Kw==,-34.5659196,-58.4796804,Villa Urquiza,2.0,1.0,45.0,45.0,130000.0,Departamento
39910,ZgJOSSjaCKTf/yHoLgVRNQ==,-34.576439,-58.4861475,Villa Urquiza,2.0,1.0,37.0,37.0,90000.0,Departamento
39911,aq1YwrzZAkz2msPjlSfb3A==,-34.578134,-58.487612,Villa Urquiza,2.0,1.0,43.0,43.0,110000.0,Departamento
39912,xknmBJ+tBEkBEXKCJLYHsA==,-34.5755502,-58.4880468,Villa Urquiza,1.0,1.0,38.0,35.0,110000.0,Departamento
39913,QWM7YQLXtWk5ypmJgiXgpg==,-34.5766596,-58.4965966,Villa Urquiza,2.0,1.0,52.0,49.0,129000.0,Departamento
39914,KTSIsuUG46Pv725G+CJ3rA==,-34.5710574,-58.4868189,Villa Urquiza,2.0,1.0,42.0,38.0,125000.0,Departamento
39915,FP3aEkaSSJ11O/GF4Beiuw==,-34.5804536698,-58.4834425841,Villa Urquiza,2.0,2.0,54.0,48.0,172500.0,Departamento
39916,nXZn3kRP2lrjPIzzCqr2dA==,-34.6303034,-58.4011527,Parque Patricios,2.0,1.0,51.0,39.0,118000.0,Departamento
39917,JzDEeNQhusfQpbQom2ux/A==,-34.6303034,-58.4011527,Parque Patricios,2.0,1.0,51.0,39.0,125000.0,Departamento
39918,9gp3AbsagwhvU2o+har/3Q==,-34.6137052,-58.4817594,Villa Santa Rita,1.0,1.0,29.0,26.0,64000.0,Departamento
39919,8hneFMcFqnkQlrNn0Mfc0w==,-34.5989627,-58.5001373,Villa del Parque,2.0,1.0,35.0,35.0,89000.0,Departamento
39920,et4Fuwu7hcEacdm1qfbmHA==,-34.6044798,-58.4926129,Villa del Parque,1.0,1.0,40.0,34.0,95000.0,Departamento
39921,UYcXLCeQz758ZbT2J3uXvA==,-34.617096,-58.476367,Villa General Mitre,2.0,1.0,48.0,46.0,98000.0,Departamento
39922,/dGgrwMtBMsyfepxH/XY8A==,-34.6048423,-58.4154267,Abasto,3.0,1.0,75.0,75.0,180000.0,Departamento
39923,Q6jDxvuYVrGYOb6pQoyjtw==,-34.6312522,-58.4692798,Flores,3.0,2.0,88.0,80.0,160000.0,Departamento
39924,9Uvu/0dyoYWYW8Z2RQvRqg==,-34.6327816,-58.4589804,Flores,3.0,1.0,61.0,58.0,135000.0,Departamento
39925,TQKukRvO3qoniEOl6JeQsg==,-34.539734,-58.466323,Nuñez,3.0,1.0,105.0,63.0,295000.0,Departamento
39926,/LeXdt7u6mwTIfkGv4vy+A==,-34.5914939,-58.3800162,Retiro,3.0,2.0,71.0,71.0,300000.0,Departamento
39927,ySG/MgHzURSjUtL/3xugEw==,-34.6136064,-58.4238333,Almagro,3.0,1.0,65.0,57.0,125000.0,Departamento
39928,IuEVJ02PsiZizz6RSWhzSw==,-34.593445,-58.4402468,Almagro,3.0,2.0,85.0,81.0,225000.0,Departamento
39929,WsxgvuZmPfLzxy/9x6sxEw==,-34.615298,-58.4217505,Almagro,3.0,1.0,108.0,63.0,140000.0,PH
39930,sQE1hD3CKUzGrGuZ3BQnDg==,-34.6088945,-58.41994,Almagro,3.0,1.0,74.0,60.0,122000.0,PH
39931,uDYiVi6+U4RCf7Ua2V6u8A==,-34.6165966276,-58.4205087381,Almagro,3.0,2.0,127.0,95.0,230000.0,PH
39932,w4B7ajpmP7nF4dDjRUdS/A==,-34.6003839,-58.4230153,Almagro,3.0,2.0,91.0,72.0,201500.0,Departamento
39933,+YbYPy82mJIcn46880ncFw==,-34.5776873,-58.4029327,Palermo,3.0,3.0,139.0,139.0,680000.0,Departamento
39934,Kog8zeUyDTazK3aD8na49w==,-34.5724471235,-58.4316815413,Palermo,2.0,2.0,77.0,71.0,168000.0,Departamento
39935,3vwGMf9Um4dgw73or3ac7A==,-34.5654276316,-58.4347007857,Palermo,3.0,1.0,109.0,105.0,205000.0,Departamento
39936,AWwDGZHIFLwY8p7rl2SYJw==,-34.5750393,-58.4359291,Palermo,3.0,1.0,77.0,68.0,210000.0,Departamento
39937,x+B7ZhLCCJ9O2vwqZWefTA==,-34.5823545923,-58.4087125525,Palermo,3.0,1.0,67.0,58.0,179000.0,Departamento
39938,xJkh4p19R3ZKCAEhuw+sfQ==,-34.5696968,-58.4333785,Palermo,2.0,2.0,48.0,42.0,210000.0,Departamento
39939,Q9dS/otmsQp2kEfi/Z87ag==,-34.5922735,-58.4225263,Palermo,2.0,2.0,83.0,55.0,260000.0,Departamento
39940,kJ5EiyjHQFMOWxaPtKxz9w==,-34.5773582,-58.407118,Palermo,2.0,2.0,55.0,53.0,299000.0,Departamento
39941,iUDgCm3rwXQtMAe2iacfiA==,-34.5878944,-58.417612,Palermo,3.0,1.0,59.0,55.0,185000.0,Departamento
39942,OFpnlx0f97KmCs1BRMgrTQ==,-34.58603,-58.4136664,Palermo,3.0,1.0,60.0,57.0,198000.0,Departamento
39943,BWikSwG4EwLcwrw9y0WLNQ==,-34.5803432,-58.413156,Palermo,2.0,2.0,70.0,62.0,345000.0,Departamento
39944,0scTtAU00LWnrcbPR2Q11Q==,-34.5904884,-58.4115069,Palermo,3.0,2.0,83.0,83.0,230000.0,Departamento
39945,fgZV5mC4+jPUZAIdn85XNA==,-34.5760966,-58.4298535,Palermo,2.0,2.0,64.0,60.0,280000.0,Departamento
39946,Qf3MtPoQYejsbcjrg4XSHA==,-34.5836974,-58.4215805,Palermo,3.0,1.0,55.0,53.0,159000.0,Departamento
39947,OtYu49WSM714tCpfpNEqiQ==,-34.5619536,-58.4442904,Palermo,3.0,2.0,89.0,89.0,380000.0,Departamento
39948,eJbrqwg4zsv2HmziVjNMqQ==,-34.5822603,-58.4130269,Palermo,3.0,2.0,115.0,108.0,249000.0,Departamento
39949,5HpHlUDQ9WITSEXT8Zr+Jw==,-34.5898266,-58.4131515,Palermo,3.0,1.0,70.0,70.0,175000.0,Departamento
39950,zHpv+YwVJ10xlkxCHxAGgA==,-34.5757246598,-58.4332363836,Palermo,3.0,1.0,67.0,59.0,215000.0,Departamento
39951,egGim6/IBLD8TT50117+cw==,-34.6469969686,-58.3726596926,Barracas,2.0,2.0,49.0,49.0,95000.0,Departamento
39952,rAYkhGek7dFsYViDH+C89Q==,-34.5627585,-58.4618203,Belgrano,3.0,1.0,58.0,54.0,152000.0,Departamento
39953,8oej3fGLrBt6It+8DXFxaA==,-34.5551324,-58.4535675,Belgrano,3.0,2.0,135.0,70.0,385000.0,Departamento
39954,ReT2Nvy5vixFU2GMBzG7xw==,-34.567414,-58.460437,Belgrano,3.0,1.0,69.0,69.0,179000.0,Departamento
39955,Pnno5mAcTMwbspTavEUN2A==,-34.5597831,-58.4446695,Belgrano,2.0,2.0,78.0,68.0,260000.0,Departamento
39956,OxVk+HisWjTYkFAPHGGAVw==,-34.5597831,-58.4446695,Belgrano,3.0,2.0,78.0,68.0,320000.0,Departamento
39957,l1aB9045djTUHKpBhA1PUg==,-34.5597831,-58.4446695,Belgrano,3.0,2.0,78.0,68.0,295000.0,Departamento
39958,wjxfNcJ31RH63ktkPhsEyQ==,-34.5603379,-58.4610842,Belgrano,3.0,2.0,75.0,75.0,320000.0,Departamento
39959,ujkqUDPVOb7AEz4QQGMsPQ==,-34.564752457,-58.4513586453,Belgrano,3.0,2.0,77.0,77.0,195000.0,Departamento
39960,LGKEUPRxBvhjn/T8P/ReVA==,-34.561059496,-58.4666427599,Belgrano,3.0,2.0,73.0,67.0,217000.0,Departamento
39961,+Y7sl7HhJU9dYz3pqlX1jQ==,-34.615717,-58.393343,Congreso,3.0,1.0,64.0,61.0,125000.0,Departamento
39962,wobgirmkbiZsMfwrN0h0KA==,-34.6202202,-58.5042502,Floresta,3.0,1.0,63.0,56.0,162000.0,Departamento
39963,14gZLeBt7ARGUKOifFjy1Q==,-34.6366337,-58.4840795,Floresta,3.0,3.0,85.0,85.0,145000.0,Departamento
39964,lDtkuV2CFvTXpwaKyeNv6g==,-34.6053552683,-58.4663097339,Paternal,3.0,1.0,60.0,57.0,99000.0,Departamento
39965,6ntusobvQgWMWfYuKLyRCA==,-34.6038617,-58.4716454,Paternal,3.0,1.0,57.0,57.0,95000.0,Departamento
39966,xj7VHw2+8TVAyO/ycFJr7w==,-34.6030215,-58.4635612,Paternal,3.0,1.0,69.0,66.0,109000.0,Departamento
39967,mtXZHy7jOziN2n72JxdlXg==,-34.5897591,-58.3938115,Recoleta,3.0,1.0,86.0,72.0,250000.0,Departamento
39968,jTPW6QiCZdXo1UA/SFqrgA==,-34.5864238,-58.3999571,Recoleta,3.0,2.0,66.0,56.0,250000.0,Departamento
39969,NoEsQAz9pp0o58C1iGS9uA==,-34.5936276,-58.3886284,Recoleta,3.0,1.0,104.0,96.0,310000.0,Departamento
39970,EMF8+42jMuBm7n3OoSrj6Q==,-34.5910568,-58.4026426,Recoleta,3.0,1.0,68.0,58.0,170000.0,Departamento
39971,J4BpZyI+nAoIJoUiksg0TA==,-34.5885022,-58.3880953,Recoleta,3.0,1.0,87.0,87.0,360000.0,Departamento
39972,9W4hQsOo2YaDm3AUMj4sJg==,-34.5926406,-58.4101251,Recoleta,3.0,2.0,68.0,64.0,157000.0,Departamento
39973,ruAJ7+Z8iuGpvboIDePzMw==,-34.5909743,-58.3926618,Recoleta,3.0,1.0,140.0,140.0,410000.0,Departamento
39974,cIGsdpquKe6CNcc64Qf1JQ==,-34.5946467,-58.4009152,Recoleta,3.0,2.0,90.0,83.0,330000.0,Departamento
39975,ewsEXYcGG53oUs+gW3nZaA==,-34.5879149,-58.4041397,Recoleta,3.0,1.0,98.0,95.0,285000.0,Departamento
39976,draTFh2Q3WvKc19S7Lb+Cg==,-34.5945433,-58.4056324,Recoleta,3.0,1.0,45.0,45.0,123000.0,Departamento
39977,oYJJCCiGR59WbiXP1isQbw==,-34.6165184,-58.4059436,Balvanera,3.0,2.0,69.0,69.0,166000.0,Departamento
39978,VhKXE2p8Uk2pjIWT6IWkqw==,-34.6246945,-58.446536,Caballito,3.0,1.0,64.0,64.0,129000.0,Departamento
39979,P+e0TE/j0pdWRVmrRXhj8g==,-34.6201,-58.4434,Caballito,3.0,1.0,62.0,62.0,125000.0,Departamento
39980,gy3uwZ6yqLg7nWzwiXWpDA==,-34.6066329,-58.4506789,Caballito,4.0,1.0,107.0,88.0,175000.0,PH
39981,Sx47+DIF402JRKz7D6db4A==,-34.6279713,-58.4507162,Caballito,3.0,2.0,94.0,83.0,225000.0,Departamento
39982,MSn3zr800kw14RMF5cNrow==,-34.6112896,-58.4538603,Caballito,3.0,1.0,67.0,62.0,120000.0,Departamento
39983,h+LendxEtpKGOAt8m8gacQ==,-34.618588,-58.430115,Caballito,3.0,1.0,75.0,67.0,165000.0,Departamento
39984,FRyIhBVccMlV31zA4uESNA==,-34.6101216,-58.4331906,Caballito,3.0,1.0,70.0,70.0,145000.0,PH
39985,vfcFnCmxiGIvR7OLt8C3uQ==,-34.6157459,-58.4508107,Caballito,3.0,1.0,55.0,55.0,170000.0,Departamento
39986,KcZIFUeRiWemSep2L5dVJg==,-34.5859985,-58.4544363,Chacarita,3.0,2.0,86.0,74.0,237000.0,Departamento
39987,AZRgvMIj4ONFnxI/gX1Snw==,-34.654848,-58.5095156,Mataderos,3.0,1.0,57.0,53.0,148000.0,Departamento
39988,tlIOhvcE46n3LXLxJrzFQg==,-34.612911,-58.377073,Monserrat,3.0,1.0,67.0,67.0,114000.0,Departamento
39989,op6hB2wcxoqJ3zIaRJ5R6A==,-34.6285229,-58.3911729,Monserrat,3.0,1.0,44.0,41.0,75000.0,Departamento
39990,BV2ZaAIofG+dlixxO3A95w==,-34.6281142351,-58.3912948022,Monserrat,3.0,1.0,44.0,41.0,75000.0,Departamento
39991,ndEGaSNV3yU9rEAeIrUoyA==,-34.6285229,-58.3911729,Monserrat,2.0,1.0,44.0,41.0,75000.0,Departamento
39992,KR0fzcByk+OX3Bj9zaKNMQ==,-34.632468,-58.528348,Versalles,3.0,2.0,126.0,110.0,140000.0,Casa
39993,rQs2EHIqqJkP+1GKX/t/4g==,-34.5791849,-58.4425828,Colegiales,3.0,1.0,62.0,46.0,89500.0,Departamento
39994,5GzWy9+roUVY0FgSvLYB5w==,-34.577576,-58.452809,Colegiales,4.0,2.0,150.0,150.0,580000.0,PH
39995,PVjxRIs6w/WS60OdLv1krg==,-34.5760225,-58.4483554,Colegiales,3.0,2.0,86.0,74.0,238000.0,Departamento
39996,iHRiKkZshqY0yv3nHo+dEA==,-34.578734523,-58.4546072022,Colegiales,3.0,1.0,61.0,56.0,118000.0,Departamento
39997,7/4URVSU5D/k6HknXrF6VA==,-34.60411,-58.387803,Tribunales,3.0,1.0,59.0,52.0,114000.0,Departamento
39998,lekJI2GxNzIvPgood5xHXw==,-34.6387173,-58.4986118,Villa Luro,3.0,2.0,75.0,68.0,130000.0,Departamento
39999,ZaEueP7cAkUl4LpX0MLptA==,-34.5877995,-58.4039093,Barrio Norte,4.0,2.0,98.0,95.0,285000.0,Departamento
40000,YsTYG0337LzZniTiAE/L/Q==,-34.5918316,-58.4001801,Barrio Norte,3.0,2.0,66.0,66.0,149000.0,Departamento
40001,FqXSih6iG+5hPTy4BCc/gQ==,-34.5822603,-58.4130269,Barrio Norte,3.0,2.0,115.0,108.0,249000.0,Departamento
40002,wjHio1Rtg0p4K4kmL9v58Q==,-34.6041222,-58.4561463,Villa Crespo,3.0,2.0,60.0,57.0,175000.0,Departamento
40003,6+K9YQvgF/orzKAbgbWjVg==,-34.5987030526,-58.4467960503,Villa Crespo,3.0,2.0,85.0,81.0,225000.0,Departamento
40004,4d0dG3lIsRPrFKdaN6r2Rw==,-34.605237,-58.449583,Villa Crespo,4.0,2.0,420.0,280.0,250000.0,PH
40005,RW7rvQ1OBCkiNx6vUe9e5A==,-34.6030131,-58.446547,Villa Crespo,3.0,1.0,65.0,50.0,127000.0,PH
40006,wz6ycq0YkUqme0miOPGEmg==,-34.600175,-58.443044,Villa Crespo,3.0,1.0,52.0,50.0,90000.0,Departamento
40007,EmQGtpDexYuIFckibI9AsQ==,-34.6013937,-58.4443647,Villa Crespo,3.0,1.0,68.0,60.0,159000.0,Departamento
40008,QApnvz+bkcOIUE6jSVGWfA==,-34.6020656,-58.4321567,Villa Crespo,3.0,2.0,84.0,84.0,130000.0,Departamento
40009,1SdKfNaRUwBs7wTt9diAQA==,-34.597538,-58.5194307,Villa Devoto,3.0,1.0,76.0,76.0,185000.0,PH
40010,XPgBwoMKaOpbP2UQ0Jn4Ng==,-34.603058,-58.5077864,Villa Devoto,3.0,2.0,110.0,93.0,295000.0,Departamento
40011,8ioQP5gzYT3e4ZIKXIukTQ==,-34.588093,-58.51709,Villa Devoto,3.0,2.0,130.0,100.0,265000.0,Casa
40012,PW83QUx3bLsZSkpROeCQUw==,-34.5947998,-58.517995,Villa Devoto,3.0,2.0,93.0,72.0,220000.0,PH
40013,OLurLYDKjVFcik+ZbsrFyw==,-34.6903788,-58.4759467,Villa Lugano,3.0,1.0,59.0,56.0,140000.0,Departamento
40014,Y9N/CKLSOV/LqhvhiCi08Q==,-34.630844,-58.383167,Constitución,3.0,2.0,71.0,71.0,80000.0,Departamento
40015,xibPYSC8ZA40conAOP9Gkw==,-34.6274310101,-58.391188072,Constitución,3.0,1.0,44.0,41.0,74000.0,Departamento
40016,3/y9n9yOB1c5Y0ec4i+33Q==,-34.6122155,-58.3602301,Puerto Madero,3.0,2.0,130.0,130.0,1300000.0,Departamento
40017,xC8gjsO0wqgZkcEveBRMlA==,-34.6122155,-58.3602301,Puerto Madero,3.0,3.0,152.0,140.0,1500000.0,Departamento
40018,sfbJA2134l/+Of8ZMaFakQ==,-34.6178654,-58.3608683,Puerto Madero,3.0,2.0,120.0,120.0,780000.0,Departamento
40019,k5070uoVVTXyUsz+yJMzAg==,-34.6035204935,-58.363429391,Puerto Madero,2.0,2.0,64.0,62.0,350000.0,Departamento
40020,MBc1Tnf0I6ZMJXj3nJQIZQ==,-34.6035558172,-58.363171899,Puerto Madero,2.0,2.0,64.0,62.0,390000.0,Departamento
40021,PrlO87w4XE5rMkELDtMCcg==,-34.6177194,-58.3620561,Puerto Madero,2.0,2.0,73.0,49.0,450000.0,Departamento
40022,IWPk2w9+DOK5qPs3UVhaCA==,-34.5781211,-58.4775168,Villa Urquiza,3.0,1.0,80.0,65.0,195000.0,Departamento
40023,GOaWZQO+Wpw4OPrOazsYsg==,-34.5792617,-58.5126603,Villa Urquiza,3.0,1.0,48.0,48.0,149000.0,Departamento
40024,cPbbSxYx0tFDgYJ3fJCkDA==,-34.5797411,-58.4903268,Villa Urquiza,3.0,2.0,55.0,55.0,195000.0,Departamento
40025,ED8mzjJ4vyKe0dmGKENK7Q==,-34.5757154,-58.4949503,Villa Urquiza,3.0,1.0,64.0,61.0,170000.0,Departamento
40026,yKh0q88TFtTavvuaPvQ/kA==,-34.5695826,-58.4769749,Villa Urquiza,3.0,1.0,67.0,63.0,260000.0,Departamento
40027,JPHwcAeGLxmZzJdYQDCHsA==,-34.5688712,-58.4884216,Villa Urquiza,3.0,2.0,93.0,81.0,235000.0,Departamento
40028,hVFl/Drn0VvPxOz9a13LzQ==,-34.6370865,-58.4599802,Parque Chacabuco,3.0,1.0,66.0,58.0,124000.0,Departamento
40029,AtAmdabvqBlceLDNtpgGAw==,-34.620248,-58.481255,Villa Santa Rita,3.0,2.0,116.0,103.0,186000.0,PH
40030,6qpc454OLzyNMuDn5b9wmw==,-34.6132216,-58.4792224,Villa Santa Rita,3.0,1.0,61.0,49.0,128000.0,PH
40031,8QBTJ+ViZ3nju+cXRnMhNg==,-34.6065399,-58.4979385,Villa del Parque,3.0,1.0,60.0,58.0,165000.0,Departamento
40032,2NEJpemZRbXSc48yRmjY5g==,-34.6092488,-58.4884863,Villa del Parque,3.0,2.0,70.0,62.0,159000.0,Departamento
40033,Hd6leNvSxEx7fJ7jppBchw==,-34.6126474,-58.4937183,Villa del Parque,3.0,1.0,65.0,58.0,130000.0,Departamento
40034,WaDjEQ8Pmyg7uIlDZZfU4Q==,-34.6018225,-58.4937991,Villa del Parque,3.0,1.0,54.0,51.0,125000.0,Departamento
40035,6W+ir2o4BW/Juwx0s/M6ew==,-34.6132216,-58.4792224,Villa del Parque,3.0,1.0,61.0,49.0,148000.0,PH
40036,jo83S9UbJ6mehX4Zq6j5RA==,-34.6044798,-58.4926129,Villa del Parque,3.0,2.0,70.0,63.0,175000.0,Departamento
40037,PP3BrPiRm3E62OYGMQ9jIw==,-34.63759,-58.458254,Flores,4.0,2.0,183.0,147.0,239000.0,Casa
40038,/SiMm4KqLGZYgtz1wB6Z8A==,-34.6211598,-58.463218,Flores,3.0,2.0,118.0,100.0,290000.0,Departamento
